# RA Dec
2.576277000000000150e+00 -1.167877899999999913e+00
2.575214960000000275e+01 1.232454899999999798e+00
2.346868900000000124e+01 2.382110000000000061e-01
2.306487660000000162e+01 1.114765899999999865e+00
3.243824463000000264e+02 -8.159769000000000050e-01
3.546442566000000056e+02 8.902419999999999778e-01
5.873040010000000422e+01 3.163279999999999981e-01
3.197042541999999798e+02 3.552649999999999975e-01
3.597788620000000037e+01 -5.007300000000000084e-01
3.839612580000000008e+01 -4.195279999999999565e-01
6.605481100000000438e+00 -4.752989999999999715e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.475086059999999861e+02 1.030118899999999948e+00
2.051942060000000012e+01 6.591529999999999889e-01
3.135184936999999650e+02 -1.250700000000000145e-01
5.832408900000000784e+00 1.790160000000000085e-01
4.665969800000000056e+00 -2.175310000000000021e-01
3.109767151000000354e+02 -1.163047999999999860e+00
5.260101700000000591e+01 6.996909999999999519e-01
5.365301130000000285e+01 9.815580000000000416e-01
2.113647459999999967e+01 3.843820000000000014e-01
2.594484899999999783e+01 5.100399999999999379e-01
4.815404509999999760e+01 -1.228641000000000094e+00
3.792061999999999955e+01 6.475321999999998912e-01
3.297810973999999646e+02 8.994040000000000923e-01
1.255740830000000052e+01 -4.129100000000000548e-01
3.530578308000000334e+02 -9.089719999999998912e-01
1.924562069999999991e+01 4.498689999999999634e-01
3.357795105000000149e+02 6.522180000000000755e-01
3.129620056000000545e+02 1.091636199999999945e+00
3.372140120000000252e+01 -2.909030000000000227e-01
2.051942060000000012e+01 6.591529999999999889e-01
2.607956900000000022e+00 9.132379999999998832e-01
3.367428588999999874e+02 1.019416799999999901e+00
3.371734923999999864e+02 3.716150000000000286e-01
4.665969800000000056e+00 -2.175310000000000021e-01
3.121582031000000370e+02 -5.595691999999998778e-01
4.435131099999999549e+00 -1.006890000000000007e-01
3.101833801000000221e+02 -7.468400000000000039e-02
5.916984560000000215e+01 -1.547169999999999934e-01
1.595412829999999893e+01 2.926799999999999957e-01
4.533976750000000067e+01 4.354180000000000272e-01
3.471333922999999686e+02 4.416590000000000238e-01
5.139483640000000264e+01 -5.105089999999999906e-01
2.437631610000000393e+01 1.074477000000000126e+00
2.113647459999999967e+01 3.843820000000000014e-01
3.197112731999999937e+02 -4.802040000000000197e-01
4.238685609999999571e+01 -1.119022999999999879e+00
4.994526670000000479e+01 1.005209999999999937e+00
6.035314099999999904e+00 4.461050000000000293e-01
2.717940330000000060e+01 9.212120000000000308e-01
3.264012146000000030e+02 -5.955829999999999735e-01
3.124413146999999640e+02 4.645400000000000224e-02
4.808701710000000418e+01 -6.738739999999999730e-01
5.277609629999999896e+01 -5.471111999999999087e-01
4.046269610000000228e+01 -7.208200000000000718e-02
3.452403563999999960e+02 -3.507179999999999742e-01
3.906819920000000224e+01 2.537530000000000063e-01
3.433177490000000489e+02 1.062566799999999922e+00
3.335946045000000026e+02 6.490930000000000311e-01
3.306799926999999570e+02 5.361190000000000122e-01
3.138392943999999716e+02 -2.231760000000000133e-01
3.578610840000000053e+02 -4.874919999999999809e-01
3.347933959999999729e+02 8.454270000000000396e-01
3.122070006999999805e+02 -1.029031999999999947e+00
2.607956900000000022e+00 9.132379999999998832e-01
3.456832886000000258e+02 1.045483799999999963e+00
3.338893130000000298e+01 5.085859999999999825e-01
1.680095669999999686e+01 -9.128169999999999895e-01
1.706391910000000323e+01 -3.008040000000000158e-01
3.824073789999999917e+01 -5.369548000000000654e-01
3.437464600000000132e+02 -2.011180000000000190e-01
3.136897888000000307e+02 9.331861999999999657e-01
3.523043823000000430e+02 -1.850880000000000025e-01
3.218917847000000165e+02 3.867329999999999934e-01
3.214622191999999927e+02 -2.942000000000000171e-01
3.068727299999999758e+01 -1.007236000000000020e+00
4.048813629999999364e+01 1.176619999999999888e-01
4.234334559999999925e+01 -2.587239999999999540e-01
3.245883483999999726e+02 1.056377199999999794e+00
3.591073913999999832e+02 7.724439999999999085e-01
3.290758056999999894e+02 8.751190000000000913e-01
3.211743164000000093e+02 1.864760000000000029e-01
4.599501800000000173e+01 -1.110155000000000003e+00
1.418278030000000101e+01 -1.801689999999999958e-01
5.262396619999999814e+01 -9.883959999999999413e-01
2.714167399999999830e+01 -1.209953000000000056e+00
3.223768921000000205e+02 8.279170000000000140e-01
3.302910156000000370e+02 -5.733989999999999920e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.394389720000000210e+01 1.016185000000000116e+00
2.239266010000000406e+01 4.745909999999999851e-01
3.096011046999999508e+02 3.202990000000000004e-01
3.140187073000000169e+02 -7.873949999999999561e-01
8.615199099999999888e+00 8.785870000000001179e-01
4.174311829999999901e+01 5.520229999999999304e-01
2.798758000000000301e+00 -8.117449999999999388e-01
3.392486571999999683e+02 -1.646839999999999971e-01
3.154226990000000228e+02 -7.312897999999999898e-01
3.591073913999999832e+02 7.724439999999999085e-01
5.366190000000000460e+00 1.072305199999999958e+00
4.247661970000000764e+01 6.150869999999999393e-01
2.583708000000000027e+01 1.240005000000000024e+00
3.094970397999999818e+02 1.241385199999999855e+00
3.483002930000000106e+02 -2.827419999999999933e-01
3.582894896999999901e+02 -5.576750000000000318e-01
3.171724547999999686e+02 -1.135904999999999943e+00
3.249348449999999957e+02 6.644621999999998918e-01
2.113647459999999967e+01 3.843820000000000014e-01
3.175773009999999772e+02 -6.971600000000000019e-02
4.574216840000000417e+01 8.068800000000000416e-01
1.949925989999999842e+01 3.606039999999999801e-01
4.058031849999999707e+01 -5.165950000000000264e-01
3.283126830000000496e+01 -1.073204400000000058e+00
5.027130129999999752e+01 -1.177190000000000042e-01
3.591643140000000045e+01 1.142924999999999969e+00
3.094983826000000136e+02 -4.668420000000000347e-01
5.241776660000000021e+01 -9.529929999999999790e-01
3.339579163000000221e+02 6.639490000000000114e-01
3.263102111999999693e+02 -4.977020000000000333e-01
3.144823913999999832e+02 8.471961999999999549e-01
3.159090881000000195e+02 -9.869030000000000857e-01
1.891697999999999880e+00 9.578861999999999099e-01
5.715924299999999292e+00 -1.679160000000000097e-01
5.072957610000000273e+01 -8.883499999999999730e-02
3.553545531999999412e+02 2.638460000000000250e-01
2.411873049999999807e+01 -6.717579999999999663e-01
3.459613036999999736e+02 -3.288920000000000177e-01
3.108572388000000046e+02 4.303890000000000216e-01
4.665969800000000056e+00 -2.175310000000000021e-01
3.580552978999999709e+02 -7.239760000000000639e-01
3.402242126000000439e+02 1.143081999999999931e+00
2.428438949999999963e+01 1.027461799999999981e+00
1.957555580000000361e+01 2.486880000000000202e-01
3.092633056999999894e+02 1.223635199999999923e+00
5.260101700000000591e+01 6.996909999999999519e-01
5.155620569999999958e+01 -2.768170999999999826e-01
3.197188109999999597e+02 -6.506899999999999906e-01
5.017229460000000074e+01 9.878641999999999701e-01
5.260101700000000591e+01 6.996909999999999519e-01
4.170579999999999843e-01 4.774400000000000172e-02
5.766728589999999599e+01 9.532440000000000913e-01
3.253458861999999954e+02 -2.280189999999999995e-01
6.035838099999999429e+00 9.657100000000000406e-02
5.613831709999999475e+01 -7.364848000000000505e-01
4.665969800000000056e+00 -2.175310000000000021e-01
2.983028979999999919e+01 1.137990999999999975e+00
1.527461719999999978e+01 -9.582399999999999807e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.385844420999999898e+02 8.913068999999999020e-01
3.654661179999999376e+01 -1.263065899999999964e+00
3.364658813000000350e+02 6.991910000000000069e-01
3.126794050000000169e+01 5.750779999999999781e-01
2.015283970000000124e+01 7.560700000000000753e-02
9.710491199999999878e+00 2.341469999999999663e-01
7.541917800000000227e+00 -9.583011999999998531e-01
2.113647459999999967e+01 3.843820000000000014e-01
4.247661970000000764e+01 6.150869999999999393e-01
3.216448058999999944e+02 -1.060718899999999909e+00
3.378572388000000046e+02 5.908349999999999991e-01
3.111939050000000151e+01 4.867839999999999945e-01
3.528973770000000343e+01 1.011076000000000086e+00
2.092765050000000215e+01 3.361979999999999968e-01
3.452403563999999960e+02 -3.507179999999999742e-01
3.298917847000000165e+02 1.094724999999999948e+00
2.726735689999999579e+01 6.166709999999999692e-01
1.080394169999999932e+01 7.677310000000000523e-01
3.333857349999999542e+01 -3.722489999999999966e-01
1.787476730000000202e+01 5.753949999999999898e-01
5.027130129999999752e+01 -1.177190000000000042e-01
3.134810486000000083e+02 -1.915119999999999878e-01
5.365301130000000285e+01 9.815580000000000416e-01
3.100638428000000317e+02 7.931620000000000337e-01
3.580100098000000344e+02 -1.755220000000000113e-01
3.546442566000000056e+02 8.902419999999999778e-01
3.583060912999999914e+02 -9.676201999999999304e-01
2.583708000000000027e+01 1.240005000000000024e+00
9.179894400000000232e+00 4.002760000000000207e-01
3.264012146000000030e+02 -5.955829999999999735e-01
3.201226196000000641e+02 6.695522000000000418e-01
4.991352460000000235e+01 -4.739850000000000452e-01
4.073027100000000011e+00 -5.504379999999999828e-01
3.281650084999999990e+02 -6.144330000000000069e-01
3.454290465999999924e+02 1.948719999999999897e-01
3.544989623999999822e+02 -4.075750000000000206e-01
1.078717900000000007e+01 1.205268000000000006e+00
4.308558649999999801e+01 4.597510000000000208e-01
2.576277000000000150e+00 -1.167877899999999913e+00
1.852848050000000057e+01 -4.204910000000000037e-01
3.906819920000000224e+01 2.537530000000000063e-01
2.166331669999999932e+01 1.106889000000000012e+00
2.624239349999999860e+01 6.938640000000000363e-01
2.448708919999999978e+01 7.932078000000000184e-01
3.171943970000000377e+02 8.481891999999999765e-01
2.127414699999999925e+01 7.703750000000000320e-01
5.479370120000000099e+01 4.879590000000000316e-01
3.180556029999999623e+02 -2.413119999999999987e-01
1.736024670000000114e+01 1.066687899999999800e+00
1.701757049999999793e+01 6.406930000000000680e-01
3.152263183999999683e+02 -2.470599999999999880e-02
3.396073913999999832e+02 6.620970000000000466e-01
3.649353029999999620e+01 1.015867899999999935e+00
3.456000061000000301e+02 8.148999999999999577e-01
3.197042541999999798e+02 3.552649999999999975e-01
4.665969800000000056e+00 -2.175310000000000021e-01
1.975558660000000089e+01 -1.188380000000000131e-01
3.176812133999999332e+02 4.456689999999999818e-01
3.491778869999999984e+02 -4.677989999999999648e-01
3.109526061999999911e+02 -4.139439999999999786e-01
3.107957152999999835e+02 -1.195594199999999940e+00
2.058391950000000037e+01 -1.099015999999999993e+00
8.238029499999999672e+00 1.087260000000000032e-01
8.320067399999999225e+00 6.158550000000000413e-01
5.731420520000000352e+01 7.683229999999999782e-01
1.739400669999999849e+01 8.056989999999999430e-01
1.492556000000000083e+01 1.054240000000000038e-01
5.321166609999999508e+01 -6.530101999999999851e-01
3.218030396000000337e+02 -5.893749999999999822e-01
4.079497799999999508e+00 -5.663399999999999546e-01
1.924562069999999991e+01 4.498689999999999634e-01
3.203827819999999633e+02 7.171300000000000452e-01
3.523043823000000430e+02 -1.850880000000000025e-01
1.378707889999999914e+01 -1.868620000000000003e-01
5.398492809999999764e+01 -4.070750000000000202e-01
5.017229460000000074e+01 9.878641999999999701e-01
4.913641739999999913e+01 -4.284199999999999675e-01
5.266286089999999120e+01 -5.000339999999999785e-01
1.449209880000000084e+01 -1.068230000000000013e+00
3.213114014000000225e+02 -6.945000000000000062e-01
3.229979553000000578e+02 -1.594760000000000066e-01
7.560960799999999260e+00 9.386049999999999116e-01
2.000276100000000223e+00 -5.943999999999999631e-03
3.553545531999999412e+02 2.638460000000000250e-01
2.576277000000000150e+00 -1.167877899999999913e+00
1.148260780000000025e+01 9.153419999999999890e-01
3.094970397999999818e+02 1.241385199999999855e+00
3.589933779999999786e+01 3.977340000000000320e-01
2.576277000000000150e+00 -1.167877899999999913e+00
1.206540970000000002e+01 3.428610000000000269e-01
3.211676941000000056e+02 1.055166999999999966e+00
1.163555899999999976e+00 -5.292989999999999640e-01
2.656150630000000135e+01 -8.497309999999999031e-01
3.956473920000000533e+01 -1.707120000000000026e-01
1.321990009999999849e+01 -1.193739200000000000e+00
7.541917800000000227e+00 -9.583011999999998531e-01
3.146111144999999851e+02 1.262488699999999797e+00
3.257386168999999541e+02 1.090775000000000050e+00
7.056482799999999500e+00 1.920589999999999797e-01
2.859999080000000049e+01 6.855750000000000455e-01
1.489342019999999955e+01 -9.891349999999999865e-01
3.509808350000000132e+02 5.972680000000000211e-01
3.224678345000000377e+02 1.188847399999999777e+00
3.304617920000000026e+02 1.255217199999999922e+00
3.148552856000000020e+02 1.155026000000000108e+00
2.113647459999999967e+01 3.843820000000000014e-01
1.736024670000000114e+01 1.066687899999999800e+00
3.323817439999999834e+01 6.951729999999999299e-01
3.126073913999999832e+02 9.223299999999998722e-01
3.265563965000000053e+02 -1.051111000000000129e+00
3.143517456000000152e+02 1.213982200000000011e+00
8.777774800000001321e+00 -4.236659999999999870e-01
3.371734923999999864e+02 3.716150000000000286e-01
3.312263183999999683e+02 1.249624000000000068e+00
5.277609629999999896e+01 -5.471111999999999087e-01
3.116824951000000397e+02 -1.057297900000000013e+00
1.374068830000000041e+01 -4.987729999999999664e-01
3.338893130000000298e+01 5.085859999999999825e-01
2.685768699999999853e+01 -4.545010000000000439e-01
3.126406555000000367e+02 1.203835199999999883e+00
3.208221049999999508e+01 4.034170000000000256e-01
3.539954379999999645e+01 -3.088600000000000026e-02
3.747570800000000446e+01 -1.086364399999999897e+00
5.864443969999999950e+01 1.038502000000000036e+00
5.068720799999999471e+00 2.110300000000000023e-02
2.090391919999999715e+01 -1.047424899999999992e+00
4.994526670000000479e+01 1.005209999999999937e+00
5.436979999999999036e-01 -1.024046999999999930e+00
4.113707349999999963e+01 7.721329000000000109e-01
1.278363899999999909e+01 1.546049999999999924e-01
3.203494873000000212e+02 -5.481852000000000391e-01
5.260101700000000591e+01 6.996909999999999519e-01
3.767544560000000331e+01 1.221144400000000019e+00
3.122913513000000307e+02 6.537830000000000030e-01
2.515897939999999977e+01 -1.128947300000000098e+00
1.739980699999999914e+01 -5.220599999999999546e-02
3.906819920000000224e+01 2.537530000000000063e-01
3.591073913999999832e+02 7.724439999999999085e-01
3.089632873999999561e+02 -1.217693000000000136e+00
3.152141113000000132e+02 3.750969999999999582e-01
1.163555899999999976e+00 -5.292989999999999640e-01
1.079026990000000019e+01 -7.015989999999999727e-01
3.161374816999999666e+02 1.088319199999999931e+00
3.553545531999999412e+02 2.638460000000000250e-01
3.160738831000000459e+02 7.534180000000000321e-01
6.571893199999999879e+00 2.620460000000000012e-01
8.675024000000000513e+00 6.739300000000000290e-01
3.203827819999999633e+02 7.171300000000000452e-01
2.022505999999999915e+00 -1.671630000000000060e-01
3.394389720000000210e+01 1.016185000000000116e+00
8.362620399999999066e+00 -1.179142199999999807e+00
3.099820861999999693e+02 6.885861999999999261e-01
3.517112731999999937e+02 -3.726789999999999825e-01
7.541917800000000227e+00 -9.583011999999998531e-01
3.300007018999999673e+02 1.240703000000000111e+00
3.182330933000000073e+02 1.126940300000000006e+00
9.456389400000000833e+00 1.433240000000000069e-01
3.615335460000000012e+01 9.706610000000001071e-01
7.512329099999999649e+00 1.008895000000000097e+00
3.302990111999999954e+02 5.741069999999999229e-01
4.994526670000000479e+01 1.005209999999999937e+00
1.174201869999999914e+01 -1.119112000000000107e+00
2.412173500000000193e+00 1.713790000000000036e-01
3.328146057000000155e+02 1.192397200000000046e+00
1.736111260000000200e+01 -3.413959999999999773e-01
3.248548278999999752e+02 1.222197999999999896e+00
3.146036071999999422e+02 1.044287000000000187e+00
1.282907010000000092e+01 1.093272199999999916e+00
3.286046143000000370e+02 7.553630000000000067e-01
3.155509643999999980e+02 4.456999999999999851e-01
3.530578308000000334e+02 -9.089719999999998912e-01
3.402242126000000439e+02 1.143081999999999931e+00
